Age,DailyTimeOnSite,Income,ClickedAd
47,5.26174058995649,100752,1
31,4.6716928671729585,37440,0
46,5.87640084383107,42367,1
22,5.1396957614520336,70569,0
24,4.970043183737221,45715,0
68,5.097779530279984,32312,1
36,8.44967288929418,97666,1
50,5.718931200051926,99990,1
38,5.352983374828352,106350,1
68,7.61784929718486,81836,1
38,5.607861754317472,64679,1
34,4.2607080603833545,80993,0
40,3.5032216800883527,46569,0
44,3.7872577562992227,67345,0
48,6.101299186571035,26615,1
32,6.915705184831672,27632,1
57,5.888503504638423,36194,1
57,4.59829186312363,106821,1
18,5.4336956327335155,61874,0
37,4.32714797188302,32978,0
58,5.385924156448288,74184,1
51,4.520588649206055,21054,0
18,5.850558823703017,75912,1
49,4.384213305574246,112553,1
65,4.800290436765922,80793,1
39,5.77709697813982,113263,1
46,5.4658820257324034,21783,0
62,5.8921759828153,112233,1
28,6.730967213994614,84891,1
50,3.642254061590453,91494,1
55,3.3597268479609443,66887,1
18,5.208859473098111,46804,0
55,5.942089999231469,105437,1
26,3.1694913833604694,32825,0
30,4.7051723790411035,78169,0
65,5.652992376308608,58116,1
69,4.992067438827436,79246,1
41,3.98829782392717,83221,1
53,3.2260457937354783,74273,0
37,4.434393144501607,117767,1
60,4.801895632142207,54644,1
62,5.934805664009666,80867,1
18,3.544741468056479,96012,0
52,4.5765905635011945,115073,1
60,2.4020646943802735,119702,1
37,5.511142402435891,63836,1
57,5.610965030119991,87895,1
18,5.761709509384253,87566,1
68,5.896856078670509,67398,1
63,7.9092133074818785,77576,1
67,3.154957305836908,94578,1
23,5.6373139002734325,26232,0
58,4.442864218449783,28586,1
43,4.296928681025808,60229,1
46,5.781961461258552,98880,1
58,3.8678437082227313,60072,1
32,6.709623543636651,76921,1
54,3.753283328020263,119501,1
36,5.754973394538133,66514,1
26,5.60838590556466,64334,1
58,6.320153808350271,25969,1
34,5.862174189741387,47886,0
49,4.503230000615348,57365,1
45,7.275490602529137,62444,1
32,5.723506151175394,97643,1
59,4.95785981622562,114664,1
45,5.39671354632686,70914,1
26,5.995103935291233,47000,1
44,4.239071231542097,22022,0
36,4.180434567664987,100579,1
24,3.993878506024984,73645,0
42,6.505974702222348,107686,1
47,4.749755347012094,109985,1
30,6.331411473363931,28695,0
19,4.410161392218701,73955,0
35,3.5081357213979545,118777,1
57,7.371897570228643,36673,1
25,3.4550705101378036,66321,0
37,3.2926530063307466,48317,0
26,4.332060786838362,117869,1
30,3.0390704218325717,85998,0
69,3.7500879577346824,104061,1
38,6.764420744762592,101299,1
45,4.228193611239204,86592,1
61,3.390155878617226,42591,0
24,5.932957204920621,96772,1
48,4.779650581168251,29117,1
40,6.5392095364416924,113420,1
30,5.525581836872298,118767,1
62,4.124522656113941,48731,1
53,3.1314634385716333,99633,1
19,6.248374139058821,118419,1
51,4.147377971529273,77228,1
22,6.416998907834661,27142,1
19,4.408865440157944,81299,0
64,1.8790290033298467,30630,0
51,3.738654874049126,102454,1
19,8.070404118320429,118091,1
37,3.80500137771442,71796,0
25,4.386516700605958,56012,0
40,4.147624677055539,92863,1
54,4.609227841614156,35536,1
33,3.20090118398935,75835,0
39,4.779003326607755,113095,1
63,3.0941303674868914,86524,1
25,1.7298012821195203,76816,0
60,6.744599952074932,88997,1
60,2.627067477166989,64778,0
43,4.468219682436847,86996,1
57,5.888376869791495,33569,1
40,5.9308569234859165,50546,1
33,4.358375582894663,37570,0
38,3.0722361867100147,56158,0
57,5.696508869969362,116825,1
69,5.091739881926522,51721,1
46,8.809319876124945,39634,1
37,7.3555122946696265,98363,1
29,7.040513210328653,39836,1
54,4.370435576894711,60608,1
43,1.8841768703477033,104452,0
20,5.995224490580621,47720,0
35,4.746093654053391,68193,1
18,4.219689413243717,57339,0
36,4.866119808241116,86112,1
30,3.633067327217226,102597,1
60,4.718657505995945,94183,1
50,4.651312585477287,20690,0
47,3.169332996724185,62510,0
39,5.816617678606285,53023,1
44,5.019817932988924,26995,1
67,4.856739322042782,119736,1
68,4.647355497987784,108081,1
30,3.768376364377887,36292,0
25,8.073847974003126,55204,1
67,7.495630170033161,40528,1
19,2.007169162012234,75771,0
68,5.953336727173848,99493,1
36,4.878279620390288,50404,1
41,7.401369561693398,73885,1
22,5.912265441339307,98984,1
25,4.501007266310509,105366,1
37,7.389113695567115,66584,1
52,3.896967691245993,59079,0
19,6.361116284804547,40321,1
23,3.769758481766359,54463,0
33,5.356359546228833,97395,1
64,5.861885884749373,33333,1
53,7.009018477635496,48809,1
19,3.562264239708589,106468,0
31,4.736131844577025,81634,1
55,6.912898796777675,115549,1
69,4.9149698361817,20694,1
43,2.3958865001191336,62904,0
37,3.289317008122323,52748,0
46,5.32683686437058,103067,1
21,5.68082316306674,86287,1
37,3.881635915541832,44628,0
41,4.126849057609598,66773,1
18,7.118116522658668,63967,1
42,6.057332434509755,72427,1
31,5.867284758058882,117971,1
52,6.446815364689093,101899,1
38,5.395799843577509,83847,1
53,4.668267990257263,101326,1
69,5.536602892893411,33372,1
40,4.55839992569705,78259,1
63,3.403299274563592,20675,0
37,4.737268599032397,119383,1
43,1.9864413522407411,37121,0
68,3.0911546056184083,114468,1
44,4.62283365793237,92639,1
58,1.7974390106284401,92785,0
31,5.5954693298936045,42634,0
53,3.177247780760519,65251,0
21,4.902382320667091,47909,0
43,4.494144411313766,78803,1
61,5.456691769833659,31785,1
57,2.763471931839491,20941,0
33,3.479993582694405,101409,1
60,6.81668126906993,26886,1
56,5.143334541191017,24469,0
37,5.578119331367503,25695,0
63,4.759139519819223,95163,1
41,4.458977585790462,109657,1
27,4.302378027344932,107393,1
19,4.149820313880269,102049,0
62,4.085150268350672,66112,1
26,2.7091994092077476,61853,0
35,4.174219683172608,94228,0
59,2.8563452078613363,100325,1
63,6.180971902856047,27533,1
47,3.938787637353124,82426,1
20,5.305571120472823,72380,0
46,5.107368214971537,77959,1
24,3.25439392847583,116215,0
42,5.7852409742292386,52621,1
41,4.966488157940355,33454,1
60,4.823473280524127,25010,1
23,5.408166715204198,53918,0
32,4.770619029400046,61870,0
32,6.9531837977704765,108641,1
57,5.162706580320818,48663,1
44,7.7720006574336535,41633,1
38,5.084913769348571,84969,1
62,6.747436252867153,77618,1
49,5.518165777233078,47057,1
49,4.7449972915987235,38848,1
29,4.905271348607081,28820,0
61,3.192340291060337,94894,1
26,4.827804798622955,59715,0
37,4.652313315811026,73587,0
66,6.166764654170963,84885,1
32,6.519506544502372,53450,1
30,4.164150154401322,35268,0
63,6.331020200599383,57473,1
25,8.436928464395683,84960,1
38,4.533292483735262,79173,1
62,3.1075355046316573,115775,1
42,3.142940561780746,114603,1
52,5.169760270434594,91896,1
57,2.7561749144258774,95107,1
47,4.3976401798301215,109051,1
48,4.86001534593842,68172,1
23,7.370304679063913,55130,1
28,6.310880396253427,80434,1
59,6.245192404701919,102415,1
25,4.342482336649061,115665,0
25,5.890794027230266,25863,1
56,3.6147779162709153,79187,1
68,5.3735014211697365,54209,1
29,5.803274752405827,45170,1
20,4.436788534192592,62862,0
60,6.874638735941532,21986,1
62,6.155598466430831,76065,1
33,6.447229292943,80485,1
58,3.768741620634958,93235,1
44,6.84266176525538,36864,1
33,5.81737515539404,38227,1
22,4.490347102381374,43711,0
57,6.9266570985755,104598,1
29,4.428950516030211,110904,1
20,3.610323069969378,93217,0
52,5.855772274006358,91232,1
62,5.797247977624113,44983,1
20,3.978758180981777,101523,0
48,4.04410685896375,81641,1
41,3.623046728511092,116475,1
58,6.309190438251937,72744,1
46,3.9037541074621807,20842,0
50,4.53093164257338,109744,1
55,7.0413316058162705,96994,1
68,3.584544158344964,26407,1
33,5.805782735387286,117164,1
50,6.5746786789517735,52087,1
27,6.6953311718385145,52403,1
47,5.267120768767032,99717,1
51,4.618607807160992,36531,1
52,6.114532183471065,105543,1
24,4.563492933301515,46699,0
23,3.0944146686935063,45123,0
32,4.51130675853463,39113,0
49,4.706623125717636,103208,1
19,4.8848285349151235,77768,0
49,5.3276669372776535,41700,1
45,6.994207137500183,87850,1
38,3.94036353737141,32761,0
34,5.3785804436951015,107951,1
36,8.188694903798535,107953,1
31,4.674983476189543,66433,0
66,3.970152119647975,48617,1
68,5.048812238665238,90587,1
51,2.408286324939116,89171,0
65,4.417414677969809,28886,1
37,2.826394767012391,41366,0
38,3.7233070667495074,47367,0
65,6.428983588741683,84982,1
20,3.8624087445169604,37660,0
31,4.848094133023706,65904,0
38,5.871544789133912,101367,1
44,4.902085727580358,79127,1
24,4.35227531366123,29053,0
59,3.4026690841515546,22848,0
46,4.281429412793622,23306,0
26,3.5154120054675615,41723,0
57,6.08798973075081,32017,1
32,6.3290038373423485,108152,1
61,2.2985152720458033,42692,0
45,1.810887690039789,63912,0
55,7.284665758346039,44246,1
32,3.958737750050952,39153,0
32,6.726727195528837,20792,0
47,4.844254543233013,80492,1
49,6.514196120685029,104174,1
57,4.4373291076352555,30587,1
29,4.138791178553921,40214,0
37,7.850685774011634,56420,1
44,5.1411319820754615,58664,1
19,5.274409941673059,111831,1
58,6.436442288740592,92187,1
39,4.3302177835942794,98293,1
43,3.4859707313703896,90083,0
57,6.344617948652241,79768,1
25,4.640750387776404,104962,1
53,5.637520834127606,51581,1
43,7.463378495106852,31480,1
54,4.006688582706511,110792,1
34,6.636881339859654,117763,1
24,5.037124690365456,103809,1
18,6.210187256355948,111784,1
44,1.7276863171081613,30972,0
59,5.404059851713889,26744,1
43,6.085514535457148,60832,1
49,5.161910738347471,80383,1
31,4.743436887153035,81574,1
36,3.583276200778916,64984,0
26,2.625937882405086,107158,0
60,6.481886829477961,113574,1
61,4.145712438640661,112229,1
18,5.572824043742904,108548,1
38,3.991504563212062,28694,0
37,7.6874249409781665,110385,1
66,4.638939406467197,99224,1
50,1.8246501225700258,88861,0
50,5.2626529492445435,47758,1
35,3.94226286015948,117987,1
58,4.994226093861275,114339,1
34,4.277356948022091,88307,1
30,3.466106578221382,88053,0
66,4.157540702665016,85076,1
60,6.290682743427094,49026,1
66,4.0981367109260765,94761,1
26,5.715479788761123,92330,1
63,6.3371584105083825,48346,1
18,3.8008763587697114,98250,0
40,1.8991704918751804,63443,0
57,4.859767698230387,89094,1
51,5.616671668938501,59761,1
53,6.001338073877018,34664,1
67,5.691759224517091,101641,1
62,7.444216858978376,48748,1
31,7.344910388297722,32102,1
38,6.037658887219971,29419,1
60,5.0145668845118525,90057,1
60,5.654110434411233,24230,1
38,6.754299674150261,80536,1
45,6.0282703116577805,99476,1
49,6.370749625605536,57153,1
47,4.800975102051634,84531,1
57,5.428560682710949,84817,1
29,1.6647697175620304,96825,0
46,1.669012937107667,36765,0
18,4.681667413619159,55004,0
43,4.138460198661082,69810,0
33,5.67626145948455,23748,0
35,4.50554817676292,30051,0
50,7.0556282387413045,102180,1
69,3.4664610516899463,55829,1
67,7.16748223311074,63838,1
59,6.726757416385081,105556,1
60,5.552592510627273,22686,1
40,5.133851521857803,90341,1
65,4.069298368319638,109331,1
22,5.919080824886032,61884,1
38,4.617018719710503,74918,1
18,5.09790334915434,87514,1
48,6.2804135471339695,96658,1
35,2.788960895616283,86763,0
38,4.9703896972659365,115327,1
24,4.905723997653999,55223,0
18,6.1478181933163984,107870,1
40,6.250139039583391,86186,1
44,5.332382008898824,117335,1
19,5.374198443132008,47225,0
51,4.976964422469791,53461,1
33,6.87850643620299,78194,1
57,5.5666232040525765,41292,1
27,5.725271510507635,40779,0
37,3.9840172649304217,107662,1
65,5.383524841227811,63532,1
54,7.189552798681575,69758,1
42,4.705599170191555,44207,0
21,5.07498037206878,104339,0
49,4.491952602810465,110701,1
62,7.807482801528798,72492,1
45,2.8587647053082046,86452,0
57,6.766944012108143,25952,1
30,4.199090330001942,77749,0
22,1.3179844397404317,112327,0
34,5.857014472218367,106846,1
64,8.62918955327849,80036,1
24,6.050987847680986,72614,1
27,2.9758383701659996,20365,0
44,5.477500741533874,79808,1
52,4.663495699699289,105920,1
40,6.266408692876942,20430,0
33,3.972255923924349,60921,0
69,4.268615119827541,32289,1
44,1.9472245266908077,94355,1
32,1.6192746711682187,64809,0
23,7.526253011751356,105260,1
59,3.388407921584821,36904,1
56,4.763240733238499,102497,1
41,5.194760889003471,108867,1
68,4.416677465913818,61610,1
40,4.150309339384038,46664,0
22,5.20267333944275,36528,0
24,5.778743464783318,45538,0
39,6.1570666668178236,46404,1
46,7.618024748409056,97144,1
48,4.790601357520187,118546,1
52,4.985136416852421,74713,1
51,5.019445885179225,39549,1
36,8.51422034691544,30818,1
51,5.413727568233476,70585,1
47,3.8875618607499423,112379,1
36,4.7776091221373935,39378,0
35,5.158773207527161,20643,0
18,7.2331464186635435,43247,1
58,3.625994500165749,88539,1
33,5.515445779934316,41087,1
57,8.630274607253842,39790,1
45,3.182830276242437,20900,0
28,4.832883055554021,58169,0
65,3.5690598247637655,115896,1
69,2.113630518368409,75364,1
49,7.029053753668499,69915,1
43,2.1490130082120507,64210,0
27,6.637352050514261,95502,1
40,2.1724122499669436,33994,0
65,5.075880643618836,22328,1
62,5.055663047171996,66619,1
56,3.922214771378065,107584,1
50,6.04725690496193,82414,1
31,5.662013742867096,89958,1
26,6.033113864968296,115311,1
31,3.6961907607937174,66023,0
53,4.504483732857862,36153,1
58,7.8503634504361015,65836,1
19,3.657717292138446,52997,0
28,8.126810377488573,95093,1
69,2.6899760552195446,76526,1
31,3.9554491559102543,89190,0
53,9.027535773609912,94747,1
52,2.6092708394657587,59433,0
59,6.126316958310207,81217,1
69,4.967065016123867,101484,1
42,5.231784052283887,62708,1
50,5.913241782550383,70232,1
26,5.949254364544845,53975,1
30,3.1541717608403346,64829,0
60,4.1949051309596985,53856,1
27,1.4809223732625751,114800,0
50,4.996621553027297,37062,1
62,6.156422813800049,107559,1
26,4.922235843156898,77559,1
57,7.585908504409848,58330,1
30,7.077466507691524,104822,1
41,4.848971876281114,51025,0
57,7.472736993473077,76697,1
34,3.6201992787486224,71406,0
50,7.463447803485229,48349,1
40,7.7814992785245165,117165,1
44,3.739706031323887,61765,0
61,6.084933329008239,71814,1
61,1.7707386104227325,94533,1
60,6.228897721925012,110283,1
43,3.205432067943994,116278,1
41,5.777733836227067,23769,0
28,4.0975919432699275,59651,0
46,4.394289888412454,37228,0
65,3.8022241015781257,94863,1
22,5.844987797122201,40556,1
41,2.609436369652034,41096,0
26,7.372542313760181,69205,1
27,2.438170596233274,104893,0
28,3.9862774287669103,100134,0
48,3.628862562060128,114805,1
20,1.7431559499989535,108745,0
42,3.5538509916385568,37464,0
60,1.3772628953123247,74050,0
57,8.5026349405473,111619,1
44,5.572498760537981,99393,1
18,6.105250617811764,71404,1
66,3.619428792310394,83467,1
65,6.131601594854253,35924,1
33,4.503105079710704,84376,0
52,3.628418100958155,115509,1
32,4.7791092306241865,23677,0
51,5.87408146708097,47179,1
28,2.9617805440814613,118846,1
26,6.204230479627457,70773,1
41,4.1286108712353995,50628,0
54,6.944315891759345,51988,1
52,5.6983873710503286,92251,1
39,6.015179851720555,109726,1
57,4.549792216549155,76550,1
55,4.316654962076803,22338,0
24,3.5711287253658766,95694,0
61,3.3781287659737034,71987,1
47,3.9280658638099677,45720,0
46,6.759569459653952,85614,1
56,6.89695527810777,114000,1
58,5.292876692644466,90162,1
26,4.686993360390848,70791,0
18,4.3458878403588646,96485,0
20,4.057512380010544,57838,0
22,5.955846666227519,27707,0
28,3.86319000332318,30272,0
21,5.388913725572976,101309,1
61,4.92865205405146,35488,1
50,7.809069201012139,86303,1
50,6.5432966275267805,104161,1
62,4.7036924684533545,119815,1
37,3.648748112981292,107526,0
54,4.467598026583218,86389,1
37,4.07374743636453,67071,0
51,3.8381439272925775,102248,1
38,2.776176847761313,116906,0
68,4.475182251049997,37714,1
24,4.17764565563211,57809,0
33,1.8627213013642887,89818,0
49,5.153713427526779,109270,1
53,7.035137576140869,39957,1
67,5.5891440915245205,63735,1
28,4.310067249643221,111788,1
65,5.334637573582614,53336,1
46,5.13498319654531,86745,1
59,3.9204860574497915,84087,1
51,4.256319629681869,83936,1
27,3.486607163712271,93176,0
20,5.571983735998861,27004,0
39,4.815848387415285,26138,0
49,7.089845410417129,84710,1
61,3.819721972600153,53741,1
37,6.164304059445593,100689,1
19,4.080762496788404,28636,0
25,1.8745065812947042,119151,0
67,6.439502124434868,97842,1
58,3.7189814181414516,92983,1
42,3.3745288143542926,57380,0
28,2.3240201336870108,110760,0
41,8.190226139023336,94008,1
43,6.814583764105055,23140,1
52,7.283730693169258,88266,1
57,6.824284020894039,110136,1
22,7.980555140139656,58161,1
32,7.793494403191705,97288,1
59,6.033609477937506,107807,1
31,5.174929464046223,109399,1
54,5.456480718663071,74596,1
35,3.1178115145774425,57488,0
29,3.9532017008456357,71070,0
20,6.462450012248789,60183,1
57,4.342174409950986,85477,1
63,5.888310175855818,102645,1
50,7.97911223948593,80170,1
21,4.477143890139358,37652,0
57,5.28400814104201,22332,1
43,1.7783332702169212,65376,0
38,3.055198840318596,23689,0
62,5.828379403636724,91008,1
33,3.6073479235733465,90621,0
65,2.9977541858353014,32349,0
40,6.21469404233125,54744,1
41,5.915248056498621,74867,1
26,5.772663948941796,75081,1
36,5.502864351706677,75803,1
44,6.1741642044512846,104341,1
57,7.264361543665385,116194,1
48,4.898527338265891,46689,1
68,5.2457149725663825,31238,1
18,6.2893420825423725,37523,1
30,6.948324547327481,109819,1
62,3.039210949061184,45492,0
21,5.284372021116351,54698,0
42,5.337670812167882,27822,1
27,6.943411493568126,70579,1
40,3.20486557529636,104748,0
60,4.232580941292689,117355,1
47,6.746676471066136,75955,1
31,5.988520985773993,65749,1
49,4.136993266423148,45782,0
47,5.669507051853397,76392,1
22,6.6960178926528595,52727,1
62,7.004429769306112,108808,1
32,8.062212744683096,52411,1
34,4.016411186524083,117353,1
65,2.885732583259128,114589,1
50,5.310287388695406,32260,1
29,7.2999313147597,44318,1
42,5.244776176498933,86609,1
69,5.335708877568232,110704,1
36,3.6549629137470605,40287,0
40,4.199186703812354,103944,1
56,6.3055856889976525,26630,1
22,7.035125744330176,89521,1
57,3.7528675491726355,40002,1
38,3.4775205359836905,60563,0
53,4.043857484094375,70508,1
31,5.687034492543055,45113,0
23,3.5486874735762695,116286,0
36,4.894336194047908,81532,1
21,2.3340824574851515,72492,0
41,5.330390240588515,102761,1
43,5.32759086994898,89017,1
59,5.12330420155699,39327,1
36,5.427851806281203,98359,1
49,5.9533124412728275,27875,1
59,5.582503116284238,104917,1
62,6.272689582916264,65464,1
52,6.839569593715381,45269,1
57,4.997007363481896,62245,1
59,2.5398070949272133,117071,1
19,4.032660167005693,48075,0
50,6.213504026066408,35861,1
27,4.999283913400884,119513,1
62,3.146695036044096,84782,1
50,5.5039500892043085,93906,1
40,5.646383721068739,44376,0
51,4.406146489644191,108200,1
59,4.1249039440366175,56082,1
53,4.385989781522583,72446,1
47,5.8793270308162295,97721,1
56,3.7215964319694006,67327,1
22,8.297299909267434,75324,1
38,6.5177283208804635,113884,1
33,5.917224262243913,86378,1
24,4.5425035021126305,20065,0
26,4.822690295893714,40948,0
69,5.550615730762929,31198,1
58,5.262580690720068,110650,1
60,4.274402174776694,32497,0
41,6.814314310564345,96332,1
66,8.302667317760882,44225,1
43,8.24394793875546,22721,1
49,5.006182495037007,22624,0
60,3.5941441130163243,45352,0
44,4.447235454132059,107847,1
58,3.823007984410302,80650,1
36,3.68897316944934,70092,0
25,4.022824182964455,108671,1
54,6.605638236131333,78241,1
23,5.328309331348564,34239,0
36,5.952043098664243,109006,1
60,5.81639241458698,57513,1
40,5.696183874265204,119656,1
19,4.104282680099001,69841,0
20,4.474183076846219,35249,0
19,3.6493323447829678,90476,0
30,3.447068835515979,59074,0
49,3.5729596497727902,91667,1
60,2.3767642580286044,113417,1
42,4.5379155833974965,54877,0
60,3.5410294862566367,20114,0
30,3.9943926482894523,79557,1
47,3.546253591608522,67579,1
36,5.330865806407587,42103,0
41,4.856424753560953,44800,0
62,4.837082426161093,33068,1
50,5.38216113355759,95755,1
30,4.162870934595536,21690,0
48,6.255976156690519,51336,1
55,5.537634855377985,96116,1
25,5.490683494895837,112925,1
47,4.694195444439506,88227,1
36,6.004734310102007,83299,1
49,3.98718312140556,34601,0
47,4.643072812507733,49935,0
63,7.292130611407875,98145,1
55,5.133527975051218,37473,1
34,4.292660397097295,43666,0
51,6.430518714697057,105550,1
33,3.115778191582696,62911,0
54,2.07727946935452,89702,0
69,5.087665136001126,60545,1
23,4.112662153111598,23518,0
19,1.0032236837651114,28242,0
22,5.0068177495644175,115338,1
59,2.6999577184810635,37139,0
36,2.3704868250035576,44886,0
18,5.975489639686001,53310,0
55,5.722499874483444,72498,1
42,7.635371468105338,73255,1
33,4.210506828478116,63957,0
47,5.673681369711126,110177,1
47,4.9786502300768305,96797,1
27,5.94168646002312,30141,1
57,5.706005902777341,28276,1
69,3.5890153367167645,23872,1
41,5.412537820494339,90158,1
38,5.420089066964407,119583,1
68,7.61751049964599,58831,1
69,4.621391911437229,95003,1
56,4.033394993377092,92681,1
32,5.998604574378382,79911,1
22,5.4129206709570985,111418,1
53,4.491205896436878,104954,1
68,4.822124192794585,119385,1
68,6.426216842661653,34343,1
59,3.91715827145336,65767,1
39,5.194308594285498,76124,1
25,7.785679185551816,32320,1
48,3.998537195640055,55928,0
69,4.51626467266517,81648,1
18,6.124879909477393,49965,1
37,3.8730858897455915,48597,0
45,5.100923795951969,28586,0
48,4.845880182717294,90887,1
41,4.856867904115071,22079,0
62,6.739041409217778,20137,1
24,7.454457601216695,29297,1
19,5.980923055429237,93422,1
26,1.9479810836138451,59906,0
36,6.107627248585276,75340,1
58,6.982018134858453,85290,1
66,5.84547829438189,27123,1
42,5.279151114268878,69176,1
40,4.793663385429528,101732,1
67,5.283745619088313,25729,1
27,4.082615549645332,102810,1
40,4.183855553285865,60210,0
50,7.464816184685911,98939,1
60,5.16349556151315,61743,1
36,4.631669060913449,77744,1
68,5.0339686791412115,109693,1
51,5.587508475827157,43536,1
54,3.5463010603159133,38331,0
20,6.426582305075888,66117,1
62,6.704400967788377,73396,1
24,5.6623699957125195,49590,0
60,5.370350720497244,42673,1
66,7.672768940709249,35417,1
18,6.502296918701212,30841,0
53,4.687336968908297,49859,1
18,6.811572346969499,73921,1
58,2.363510887750001,65796,0
47,3.0640895887838147,90188,0
67,4.12631772190938,33030,1
49,5.1255322523449385,46048,1
66,4.749290001105785,21523,1
36,5.51087961868694,69665,1
64,5.021641348924904,89600,1
27,5.504054627826278,45263,0
61,3.726291464180135,91104,1
65,4.572766339189861,119056,1
61,3.970760048840436,35384,0
50,7.2313195404992525,118470,1
62,3.1554451786543254,109507,1
21,5.399743117408317,56258,0
37,5.069484899125562,102513,1
61,2.571665681701253,69063,0
68,3.710004428465541,36411,0
32,6.870861214008622,98957,1
58,5.975672129757756,45435,1
47,3.4065378660837373,85062,0
24,2.125659136535635,29714,0
55,6.91808838619186,75191,1
58,6.951006438358949,76304,1
35,3.7982124250331943,83708,1
47,7.15171176564443,97513,1
25,4.052205145580151,107458,1
38,6.19827189838996,50377,1
67,2.01473911103533,76275,0
62,4.13825553741145,88948,1
24,4.340960650159253,35146,0
61,3.1288622983335626,65474,0
22,5.116368758662314,47427,0
49,5.8309295078501435,58881,1
33,5.914492085508368,32197,0
57,5.69635455392206,95956,1
43,7.11346692375464,34431,1
44,4.920286500035342,67743,1
56,4.67448974112563,36415,1
45,6.3012080177467205,91505,1
50,5.959622038978434,39527,1
19,4.248939948890596,97308,0
58,3.7142557495151998,34756,0
32,6.669189847590915,113628,1
56,5.222488755916752,86415,1
24,4.666817691245051,77236,0
37,5.472456772548822,65844,1
30,5.2014369834129415,79616,1
49,3.0398596988576156,41680,0
46,5.547214020778605,24214,1
21,6.713566046312941,78133,1
36,3.1332967659462554,30022,0
27,3.817312311979866,52779,0
53,3.716994514494174,75836,0
29,7.158405827467037,43964,1
39,5.3233410852934275,84944,1
44,5.74404000207829,88886,1
52,4.737968050631461,29398,0
57,5.036481213828012,49224,1
34,2.215781417108422,67762,0
23,5.275279157707374,60833,0
62,4.630186409797013,69375,1
67,5.994157836460341,78727,1
65,3.0782565804704975,88512,1
60,4.7387545840250205,88820,1
31,2.0092508124636295,94102,0
50,4.6259302567972735,79470,1
61,4.639289381662784,22445,1
69,4.136806061874374,49604,1
45,7.136411790670187,29716,1
55,5.453454377151172,93895,1
24,5.344478665051991,74137,0
28,3.19408340028526,89615,0
50,4.652472572409884,84486,1
20,3.8292616356498543,37831,0
39,4.608506697329275,32043,0
30,8.291941079333338,94183,1
46,4.531731345852875,31268,0
23,2.9946286017780093,119892,0
59,5.248169411224531,116511,1
56,4.424935458069537,105804,1
60,3.735978309228003,45756,1
45,6.809196995871671,38962,1
32,4.530623286373708,57514,0
41,3.4159656434612224,20201,0
60,2.763650535685238,79215,1
67,1.9656461060013877,73957,1
43,8.127670322379169,62927,1
18,3.074017547573252,66297,0
43,4.823904109284653,76113,1
63,4.664584311550999,69259,1
48,3.8235910968066227,28429,0
40,6.51355149801,27364,1
49,4.680743197458488,73929,1
61,5.03522920478248,92003,1
18,6.100202709062835,83193,1
35,4.084330897669951,22468,0
34,4.842755230121631,84867,0
63,6.885012766268885,117103,1
61,4.735830403789758,84158,1
45,5.388343678302842,22242,1
18,5.861645120995781,97678,1
68,8.935865512023367,55058,1
53,3.271175689243038,83540,1
22,3.52895552439804,103245,0
22,5.50923525667052,39853,0
19,3.4902106616850297,116599,0
28,5.1207036016848315,95309,1
52,4.7238859119695435,111303,1
47,4.322937110300593,112323,1
49,6.905325808612629,89426,1
25,5.292337687575161,105410,1
19,6.78838913815526,117512,1
53,4.0286505463078965,119578,1
56,5.169798367329602,101612,1
42,3.0506531014533125,93477,0
36,6.294165653973256,92900,1
68,3.1740630062011164,65062,1
24,4.645513944286487,39926,0
57,4.327326621688574,56205,1
31,3.6519563308642673,112422,1
21,7.792603791049077,36500,1
63,6.415342014921805,62638,1
50,3.710310809991573,51264,0
54,5.237597280493546,71026,1
60,5.789139734626619,28373,1
47,5.154540901923862,35374,1
64,4.883392792683245,118808,1
37,6.453740146460451,80700,1
31,4.707247614692081,86335,1
44,7.170706052730427,73884,1
30,5.849153050119243,39625,0
24,4.087612124936894,98285,1
35,3.941606426311224,66860,0
55,4.391134013012335,38213,1
69,3.592157296216934,88842,1
56,2.9838604795997203,93812,1
26,5.473044502202019,35083,0
40,4.692395760765612,43212,1
48,6.580572383664794,67202,1
19,3.9815645357636056,66316,0
57,4.983707532055717,76486,1
55,5.111677791719525,74720,1
58,2.9694479906836126,111130,0
56,4.666998127980875,84657,1
22,4.037013914119097,43205,0
40,7.020839903549776,61658,1
66,4.63912492799005,27698,1
49,5.185845112117914,36361,1
56,3.1858911606869933,116427,1
33,5.851657805391221,88748,1
28,5.870052406215851,31210,0
31,1.3871947348593219,111616,0
20,5.468259976546325,108913,1
25,5.394988149461905,66050,0
32,5.370759928491366,99714,1
26,5.4808613418876595,52593,0
33,2.7712783528323306,78798,0
43,5.570854620410042,95577,1
49,5.044253026083999,96828,1
35,4.502897943485776,24726,0
25,5.452787454998807,76420,1
56,5.744817462313214,86872,1
69,7.631594779866557,47919,1
49,3.789927671900326,113858,1
27,5.900073651693229,49763,1
29,6.344704314485725,72043,1
29,8.226754612438656,23646,1
27,1.9267428997787728,21778,0
51,6.477705690335167,78138,1
47,2.887757007351755,41402,0
61,5.5914921862068265,56503,1
48,4.441903650481625,103172,1
55,6.081833231076296,70464,1
42,7.363685583620761,92592,1
41,3.566329594191826,84256,0
50,4.179487712851986,39219,0
26,5.645507190419368,76846,1
42,3.7437074243961663,32213,0
37,4.055675081086925,107079,1
65,5.272066242957732,32274,1
34,2.1991666268723877,63430,0
69,4.070878238931996,26370,1
